1,0,23,279
1,0,23,280
1,0,23,281
1,0,23,282
1,0,23,283
1,0,23,284
1,0,23,285
1,0,23,286
1,0,23,287
1,0,23,288
1,0,23,289
1,0,23,290
1,0,23,291
1,0,23,292
1,0,24,269
1,0,24,270
1,0,24,271
1,0,24,272
1,0,24,273
1,0,24,274
1,0,24,275
1,0,24,276
1,0,24,277
1,0,24,278
1,0,24,279
1,0,24,280
1,0,24,281
1,0,24,282
1,0,24,283
1,0,24,284
1,0,24,285
1,0,24,286
1,0,24,287
1,0,24,288
1,0,24,289
1,0,24,290
1,0,24,291
1,0,24,292
1,0,24,293
1,0,24,294
1,0,24,295
1,0,24,296
1,0,24,297
1,0,24,298
1,0,24,299
1,0,24,300
1,0,24,301
1,0,24,302
1,0,25,264
1,0,25,265
1,0,25,266
1,0,25,267
1,0,25,268
1,0,25,269
1,0,25,270
1,0,25,271
1,0,25,272
1,0,25,273
1,0,25,274
1,0,25,275
1,0,25,276
1,0,25,277
1,0,25,278
1,0,25,279
1,0,25,280
1,0,25,281
1,0,25,282
1,0,25,283
1,0,25,284
1,0,25,285
1,0,25,286
1,0,25,287
1,0,25,288
1,0,25,289
1,0,25,290
1,0,25,291
1,0,25,292
1,0,25,293
1,0,25,294
1,0,25,295
1,0,25,296
1,0,25,297
1,0,25,298
1,0,25,299
1,0,25,300
1,0,25,301
1,0,25,302
1,0,25,303
1,0,25,304
1,0,25,305
1,0,25,306
1,0,25,307
1,0,25,308
1,0,26,259
1,0,26,260
1,0,26,261
1,0,26,262
1,0,26,263
1,0,26,264
1,0,26,265
1,0,26,266
1,0,26,267
1,0,26,268
1,0,26,269
1,0,26,270
1,0,26,271
1,0,26,272
1,0,26,273
1,0,26,274
1,0,26,275
1,0,26,276
1,0,26,277
1,0,26,278
1,0,26,279
1,0,26,280
1,0,26,292
1,0,26,293
1,0,26,294
1,0,26,295
1,0,26,296
1,0,26,297
1,0,26,298
1,0,26,299
1,0,26,300
1,0,26,301
1,0,26,302
1,0,26,303
1,0,26,304
1,0,26,305
1,0,26,306
1,0,26,307
1,0,26,308
1,0,26,309
1,0,26,310
1,0,26,311
1,0,26,312
1,0,26,313
1,0,27,255
1,0,27,256
1,0,27,257
1,0,27,258
1,0,27,259
1,0,27,260
1,0,27,261
1,0,27,262
1,0,27,263
1,0,27,264
1,0,27,265
1,0,27,266
1,0,27,267
1,0,27,268
1,0,27,269
1,0,27,302
1,0,27,303
1,0,27,304
1,0,27,305
1,0,27,306
1,0,27,307
1,0,27,308
1,0,27,309
1,0,27,310
1,0,27,311
1,0,27,312
1,0,27,313
1,0,27,314
1,0,27,315
1,0,27,316
1,0,27,317
1,0,28,252
1,0,28,253
1,0,28,254
1,0,28,255
1,0,28,256
1,0,28,257
1,0,28,258
1,0,28,259
1,0,28,260
1,0,28,261
1,0,28,262
1,0,28,263
1,0,28,308
1,0,28,309
1,0,28,310
1,0,28,311
1,0,28,312
1,0,28,313
1,0,28,314
1,0,28,315
1,0,28,316
1,0,28,317
1,0,28,318
1,0,28,319
1,0,28,320
1,0,28,321
1,0,29,249
1,0,29,250
1,0,29,251
1,0,29,252
1,0,29,253
1,0,29,254
1,0,29,255
1,0,29,256
1,0,29,257
1,0,29,258
1,0,29,259
1,0,29,313
1,0,29,314
1,0,29,315
1,0,29,316
1,0,29,317
1,0,29,318
1,0,29,319
1,0,29,320
1,0,29,321
1,0,29,322
1,0,29,323
1,0,29,324
1,0,30,246
1,0,30,247
1,0,30,248
1,0,30,249
1,0,30,250
1,0,30,251
1,0,30,252
1,0,30,253
1,0,30,254
1,0,30,255
1,0,30,317
1,0,30,318
1,0,30,319
1,0,30,320
1,0,30,321
1,0,30,322
1,0,30,323
1,0,30,324
1,0,30,325
1,0,30,326
1,0,30,327
1,0,31,243
1,0,31,244
1,0,31,245
1,0,31,246
1,0,31,247
1,0,31,248
1,0,31,249
1,0,31,250
1,0,31,251
1,0,31,321
1,0,31,322
1,0,31,323
1,0,31,324
1,0,31,325
1,0,31,326
1,0,31,327
1,0,31,328
1,0,31,329
1,0,31,330
1,0,32,241
1,0,32,242
1,0,32,243
1,0,32,244
1,0,32,245
1,0,32,246
1,0,32,247
1,0,32,248
1,0,32,325
1,0,32,326
1,0,32,327
1,0,32,328
1,0,32,329
1,0,32,330
1,0,32,331
1,0,32,332
1,0,32,333
1,0,33,238
1,0,33,239
1,0,33,240
1,0,33,241
1,0,33,242
1,0,33,243
1,0,33,244
1,0,33,245
1,0,33,246
1,0,33,328
1,0,33,329
1,0,33,330
1,0,33,331
1,0,33,332
1,0,33,333
1,0,33,334
1,0,33,335
1,0,33,336
1,0,34,236
1,0,34,237
1,0,34,238
1,0,34,239
1,0,34,240
1,0,34,241
1,0,34,242
1,0,34,243
1,0,34,331
1,0,34,332
1,0,34,333
1,0,34,334
1,0,34,335
1,0,34,336
1,0,34,337
1,0,34,338
1,0,35,234
1,0,35,235
1,0,35,236
1,0,35,237
1,0,35,238
1,0,35,239
1,0,35,240
1,0,35,241
1,0,35,333
1,0,35,334
1,0,35,335
1,0,35,336
1,0,35,337
1,0,35,338
1,0,35,339
1,0,35,340
1,0,35,341
1,0,36,232
1,0,36,233
1,0,36,234
1,0,36,235
1,0,36,236
1,0,36,237
1,0,36,238
1,0,36,336
1,0,36,337
1,0,36,338
1,0,36,339
1,0,36,340
1,0,36,341
1,0,36,342
1,0,36,343
1,0,37,230
1,0,37,231
1,0,37,232
1,0,37,233
1,0,37,234
1,0,37,235
1,0,37,236
1,0,37,339
1,0,37,340
1,0,37,341
1,0,37,342
1,0,37,343
1,0,37,344
1,0,37,345
1,0,37,346
1,0,38,228
1,0,38,229
1,0,38,230
1,0,38,231
1,0,38,232
1,0,38,233
1,0,38,234
1,0,38,341
1,0,38,342
1,0,38,343
1,0,38,344
1,0,38,345
1,0,38,346
1,0,38,347
1,0,38,348
1,0,39,227
1,0,39,228
1,0,39,229
1,0,39,230
1,0,39,231
1,0,39,232
1,0,39,344
1,0,39,345
1,0,39,346
1,0,39,347
1,0,39,348
1,0,39,349
1,0,39,350
1,0,40,225
1,0,40,226
1,0,40,227
1,0,40,228
1,0,40,229
1,0,40,230
1,0,40,346
1,0,40,347
1,0,40,348
1,0,40,349
1,0,40,350
1,0,40,351
1,0,40,352
1,0,41,223
1,0,41,224
1,0,41,225
1,0,41,226
1,0,41,227
1,0,41,228
1,0,41,348
1,0,41,349
1,0,41,350
1,0,41,351
1,0,41,352
1,0,41,353
1,0,41,354
1,0,42,222
1,0,42,223
1,0,42,224
1,0,42,225
1,0,42,226
1,0,42,227
1,0,42,350
1,0,42,351
1,0,42,352
1,0,42,353
1,0,42,354
1,0,42,355
1,0,42,356
1,0,42,357
1,0,43,220
1,0,43,221
1,0,43,222
1,0,43,223
1,0,43,224
1,0,43,225
1,0,43,353
1,0,43,354
1,0,43,355
1,0,43,356
1,0,43,357
1,0,43,358
1,0,43,359
1,0,44,219
1,0,44,220
1,0,44,221
1,0,44,222
1,0,44,223
1,0,44,355
1,0,44,356
1,0,44,357
1,0,44,358
1,0,44,359
1,0,44,360
1,0,45,217
1,0,45,218
1,0,45,219
1,0,45,220
1,0,45,221
1,0,45,222
1,0,45,357
1,0,45,358
1,0,45,359
1,0,45,360
1,0,45,361
1,0,45,362
1,0,46,216
1,0,46,217
1,0,46,218
1,0,46,219
1,0,46,220
1,0,46,359
1,0,46,360
1,0,46,361
1,0,46,362
1,0,46,363
1,0,46,364
1,0,47,214
1,0,47,215
1,0,47,216
1,0,47,217
1,0,47,218
1,0,47,219
1,0,47,361
1,0,47,362
1,0,47,363
1,0,47,364
1,0,47,365
1,0,47,366
1,0,48,213
1,0,48,214
1,0,48,215
1,0,48,216
1,0,48,217
1,0,48,363
1,0,48,364
1,0,48,365
1,0,48,366
1,0,48,367
1,0,48,368
1,0,49,212
1,0,49,213
1,0,49,214
1,0,49,215
1,0,49,216
1,0,49,364
1,0,49,365
1,0,49,366
1,0,49,367
1,0,49,368
1,0,49,369
1,0,49,370
1,0,50,210
1,0,50,211
1,0,50,212
1,0,50,213
1,0,50,214
1,0,50,366
1,0,50,367
1,0,50,368
1,0,50,369
1,0,50,370
1,0,50,371
1,0,51,209
1,0,51,210
1,0,51,211
1,0,51,212
1,0,51,213
1,0,51,368
1,0,51,369
1,0,51,370
1,0,51,371
1,0,51,372
1,0,51,373
1,0,52,208
1,0,52,209
1,0,52,210
1,0,52,211
1,0,52,212
1,0,52,370
1,0,52,371
1,0,52,372
1,0,52,373
1,0,52,374
1,0,52,375
1,0,53,207
1,0,53,208
1,0,53,209
1,0,53,210
1,0,53,371
1,0,53,372
1,0,53,373
1,0,53,374
1,0,53,375
1,0,53,376
1,0,54,205
1,0,54,206
1,0,54,207
1,0,54,208
1,0,54,209
1,0,54,373
1,0,54,374
1,0,54,375
1,0,54,376
1,0,54,377
1,0,54,378
1,0,55,204
1,0,55,205
1,0,55,206
1,0,55,207
1,0,55,208
1,0,55,375
1,0,55,376
1,0,55,377
1,0,55,378
1,0,55,379
1,0,56,203
1,0,56,204
1,0,56,205
1,0,56,206
1,0,56,207
1,0,56,376
1,0,56,377
1,0,56,378
1,0,56,379
1,0,56,380
1,0,56,381
1,0,57,202
1,0,57,203
1,0,57,204
1,0,57,205
1,0,57,378
1,0,57,379
1,0,57,380
1,0,57,381
1,0,57,382
1,0,58,201
1,0,58,202
1,0,58,203
1,0,58,204
1,0,58,379
1,0,58,380
1,0,58,381
1,0,58,382
1,0,58,383
1,0,58,384
1,0,59,200
1,0,59,201
1,0,59,202
1,0,59,203
1,0,59,381
1,0,59,382
1,0,59,383
1,0,59,384
1,0,59,385
1,0,60,199
1,0,60,200
1,0,60,201
1,0,60,202
1,0,60,382
1,0,60,383
1,0,60,384
1,0,60,385
1,0,60,386
1,0,61,197
1,0,61,198
1,0,61,199
1,0,61,200
1,0,61,201
1,0,61,384
1,0,61,385
1,0,61,386
1,0,61,387
1,0,61,388
1,0,62,196
1,0,62,197
1,0,62,198
1,0,62,199
1,0,62,200
1,0,62,385
1,0,62,386
1,0,62,387
1,0,62,388
1,0,62,389
1,0,63,195
1,0,63,196
1,0,63,197
1,0,63,198
1,0,63,199
1,0,63,386
1,0,63,387
1,0,63,388
1,0,63,389
1,0,63,390
1,0,64,194
1,0,64,195
1,0,64,196
1,0,64,197
1,0,64,198
1,0,64,388
1,0,64,389
1,0,64,390
1,0,64,391
1,0,64,392
1,0,65,193
1,0,65,194
1,0,65,195
1,0,65,196
1,0,65,197
1,0,65,389
1,0,65,390
1,0,65,391
1,0,65,392
1,0,65,393
1,0,66,192
1,0,66,193
1,0,66,194
1,0,66,195
1,0,66,196
1,0,66,390
1,0,66,391
1,0,66,392
1,0,66,393
1,0,66,394
1,0,67,191
1,0,67,192
1,0,67,193
1,0,67,194
1,0,67,195
1,0,67,392
1,0,67,393
1,0,67,394
1,0,67,395
1,0,68,190
1,0,68,191
1,0,68,192
1,0,68,193
1,0,68,194
1,0,68,393
1,0,68,394
1,0,68,395
1,0,68,396
1,0,68,397
1,0,69,190
1,0,69,191
1,0,69,192
1,0,69,193
1,0,69,394
1,0,69,395
1,0,69,396
1,0,69,397
1,0,69,398
1,0,70,189
1,0,70,190
1,0,70,191
1,0,70,192
1,0,70,395
1,0,70,396
1,0,70,397
1,0,70,398
1,0,70,399
1,0,71,188
1,0,71,189
1,0,71,190
1,0,71,191
1,0,71,397
1,0,71,398
1,0,71,399
1,0,71,400
1,0,72,187
1,0,72,188
1,0,72,189
1,0,72,190
1,0,72,398
1,0,72,399
1,0,72,400
1,0,72,401
1,0,73,186
1,0,73,187
1,0,73,188
1,0,73,189
1,0,73,399
1,0,73,400
1,0,73,401
1,0,73,402
1,0,74,185
1,0,74,186
1,0,74,187
1,0,74,188
1,0,74,400
1,0,74,401
1,0,74,402
1,0,74,403
1,0,75,184
1,0,75,185
1,0,75,186
1,0,75,187
1,0,75,401
1,0,75,402
1,0,75,403
1,0,75,404
1,0,76,183
1,0,76,184
1,0,76,185
1,0,76,186
1,0,76,402
1,0,76,403
1,0,76,404
1,0,76,405
1,0,77,183
1,0,77,184
1,0,77,185
1,0,77,403
1,0,77,404
1,0,77,405
1,0,77,406
1,0,78,182
1,0,78,183
1,0,78,184
1,0,78,185
1,0,78,404
1,0,78,405
1,0,78,406
1,0,78,407
1,0,78,408
1,0,79,181
1,0,79,182
1,0,79,183
1,0,79,184
1,0,79,405
1,0,79,406
1,0,79,407
1,0,79,408
1,0,80,180
1,0,80,181
1,0,80,182
1,0,80,183
1,0,80,406
1,0,80,407
1,0,80,408
1,0,80,409
1,0,81,179
1,0,81,180
1,0,81,181
1,0,81,182
1,0,81,407
1,0,81,408
1,0,81,409
1,0,81,410
1,0,82,179
1,0,82,180
1,0,82,181
1,0,82,408
1,0,82,409
1,0,82,410
1,0,82,411
1,0,83,178
1,0,83,179
1,0,83,180
1,0,83,181
1,0,83,409
1,0,83,410
1,0,83,411
1,0,83,412
1,0,84,177
1,0,84,178
1,0,84,179
1,0,84,180
1,0,84,410
1,0,84,411
1,0,84,412
1,0,84,413
1,0,85,176
1,0,85,177
1,0,85,178
1,0,85,179
1,0,85,411
1,0,85,412
1,0,85,413
1,0,85,414
1,0,86,176
1,0,86,177
1,0,86,178
1,0,86,412
1,0,86,413
1,0,86,414
1,0,86,415
1,0,87,175
1,0,87,176
1,0,87,177
1,0,87,178
1,0,87,413
1,0,87,414
1,0,87,415
1,0,87,416
1,0,88,174
1,0,88,175
1,0,88,176
1,0,88,177
1,0,88,414
1,0,88,415
1,0,88,416
1,0,88,417
1,0,89,174
1,0,89,175
1,0,89,176
1,0,89,414
1,0,89,415
1,0,89,416
1,0,89,417
1,0,90,173
1,0,90,174
1,0,90,175
1,0,90,176
1,0,90,415
1,0,90,416
1,0,90,417
1,0,90,418
1,0,91,172
1,0,91,173
1,0,91,174
1,0,91,175
1,0,91,416
1,0,91,417
1,0,91,418
1,0,91,419
1,0,92,172
1,0,92,173
1,0,92,174
1,0,92,417
1,0,92,418
1,0,92,419
1,0,92,420
1,0,93,171
1,0,93,172
1,0,93,173
1,0,93,174
1,0,93,418
1,0,93,419
1,0,93,420
1,0,94,171
1,0,94,172
1,0,94,173
1,0,94,418
1,0,94,419
1,0,94,420
1,0,94,421
1,0,95,170
1,0,95,171
1,0,95,172
1,0,95,173
1,0,95,419
1,0,95,420
1,0,95,421
1,0,95,422
1,0,96,169
1,0,96,170
1,0,96,171
1,0,96,172
1,0,96,420
1,0,96,421
1,0,96,422
1,0,96,423
1,0,97,169
1,0,97,170
1,0,97,171
1,0,97,421
1,0,97,422
1,0,97,423
1,0,98,168
1,0,98,169
1,0,98,170
1,0,98,171
1,0,98,421
1,0,98,422
1,0,98,423
1,0,98,424
1,0,99,168
1,0,99,169
1,0,99,170
1,0,99,422
1,0,99,423
1,0,99,424
1,0,99,425
1,0,100,167
1,0,100,168
1,0,100,169
1,0,100,170
1,0,100,423
1,0,100,424
1,0,100,425
1,0,101,167
1,0,101,168
1,0,101,169
1,0,101,423
1,0,101,424
1,0,101,425
1,0,101,426
1,0,102,166
1,0,102,167
1,0,102,168
1,0,102,169
1,0,102,424
1,0,102,425
1,0,102,426
1,0,102,427
1,0,103,166
1,0,103,167
1,0,103,168
1,0,103,425
1,0,103,426
1,0,103,427
1,0,104,165
1,0,104,166
1,0,104,167
1,0,104,168
1,0,104,425
1,0,104,426
1,0,104,427
1,0,104,428
1,0,105,165
1,0,105,166
1,0,105,167
1,0,105,426
1,0,105,427
1,0,105,428
1,0,105,429
1,0,106,164
1,0,106,165
1,0,106,166
1,0,106,167
1,0,106,427
1,0,106,428
1,0,106,429
1,0,107,164
1,0,107,165
1,0,107,166
1,0,107,427
1,0,107,428
1,0,107,429
1,0,107,430
1,0,108,164
1,0,108,165
1,0,108,166
1,0,108,428
1,0,108,429
1,0,108,430
1,0,109,163
1,0,109,164
1,0,109,165
1,0,109,428
1,0,109,429
1,0,109,430
1,0,109,431
1,0,110,163
1,0,110,164
1,0,110,165
1,0,110,429
1,0,110,430
1,0,110,431
1,0,111,162
1,0,111,163
1,0,111,164
1,0,111,165
1,0,111,430
1,0,111,431
1,0,111,432
1,0,112,162
1,0,112,163
1,0,112,164
1,0,112,430
1,0,112,431
1,0,112,432
1,0,113,162
1,0,113,163
1,0,113,164
1,0,113,431
1,0,113,432
1,0,113,433
1,0,114,161
1,0,114,162
1,0,114,163
1,0,114,164
1,0,114,431
1,0,114,432
1,0,114,433
1,0,115,161
1,0,115,162
1,0,115,163
1,0,115,432
1,0,115,433
1,0,115,434
1,0,116,161
1,0,116,162
1,0,116,163
1,0,116,432
1,0,116,433
1,0,116,434
1,0,117,160
1,0,117,161
1,0,117,162
1,0,117,163
1,0,117,432
1,0,117,433
1,0,117,434
1,0,117,435
1,0,118,160
1,0,118,161
1,0,118,162
1,0,118,433
1,0,118,434
1,0,118,435
1,0,119,160
1,0,119,161
1,0,119,162
1,0,119,433
1,0,119,434
1,0,119,435
1,0,119,436
1,0,120,159
1,0,120,160
1,0,120,161
1,0,120,162
1,0,120,434
1,0,120,435
1,0,120,436
1,0,121,159
1,0,121,160
1,0,121,161
1,0,121,434
1,0,121,435
1,0,121,436
1,0,122,159
1,0,122,160
1,0,122,161
1,0,122,435
1,0,122,436
1,0,122,437
1,0,123,159
1,0,123,160
1,0,123,161
1,0,123,435
1,0,123,436
1,0,123,437
1,0,124,158
1,0,124,159
1,0,124,160
1,0,124,435
1,0,124,436
1,0,124,437
1,0,124,438
1,0,125,158
1,0,125,159
1,0,125,160
1,0,125,436
1,0,125,437
1,0,125,438
1,0,126,158
1,0,126,159
1,0,126,160
1,0,126,436
1,0,126,437
1,0,126,438
1,0,127,158
1,0,127,159
1,0,127,160
1,0,127,436
1,0,127,437
1,0,127,438
1,0,127,439
1,0,128,157
1,0,128,158
1,0,128,159
1,0,128,160
1,0,128,437
1,0,128,438
1,0,128,439
1,0,129,157
1,0,129,158
1,0,129,159
1,0,129,437
1,0,129,438
1,0,129,439
1,0,130,157
1,0,130,158
1,0,130,159
1,0,130,437
1,0,130,438
1,0,130,439
1,0,131,157
1,0,131,158
1,0,131,159
1,0,131,437
1,0,131,438
1,0,131,439
1,0,131,440
1,0,132,157
1,0,132,158
1,0,132,159
1,0,132,438
1,0,132,439
1,0,132,440
1,0,133,157
1,0,133,158
1,0,133,159
1,0,133,438
1,0,133,439
1,0,133,440
1,0,134,156
1,0,134,157
1,0,134,158
1,0,134,159
1,0,134,438
1,0,134,439
1,0,134,440
1,0,135,156
1,0,135,157
1,0,135,158
1,0,135,438
1,0,135,439
1,0,135,440
1,0,136,156
1,0,136,157
1,0,136,158
1,0,136,439
1,0,136,440
1,0,136,441
1,0,137,156
1,0,137,157
1,0,137,158
1,0,137,439
1,0,137,440
1,0,137,441
1,0,138,156
1,0,138,157
1,0,138,158
1,0,138,439
1,0,138,440
1,0,138,441
1,0,139,156
1,0,139,157
1,0,139,158
1,0,139,439
1,0,139,440
1,0,139,441
1,0,140,156
1,0,140,157
1,0,140,158
1,0,140,439
1,0,140,440
1,0,140,441
1,0,141,156
1,0,141,157
1,0,141,158
1,0,141,439
1,0,141,440
1,0,141,441
1,0,142,155
1,0,142,156
1,0,142,157
1,0,142,158
1,0,142,439
1,0,142,440
1,0,142,441
1,0,143,155
1,0,143,156
1,0,143,157
1,0,143,158
1,0,143,439
1,0,143,440
1,0,143,441
1,0,143,442
1,0,144,155
1,0,144,156
1,0,144,157
1,0,144,439
1,0,144,440
1,0,144,441
1,0,144,442
1,0,145,155
1,0,145,156
1,0,145,157
1,0,145,440
1,0,145,441
1,0,145,442
